actual_label,behavior_probability,behavior_prediction,drift_score
0,0.010833798,0,0.8668691922802001
0,0.0076378644,0,0.8461401000714797
0,0.002498144,0,0.938348820586133
0,0.08759056,0,0.9857040743388135
0,0.0047041755,0,0.8870621872766261
0,0.006527009,0,0.881879914224446
0,0.008052052,0,0.5770192994996426
0,0.012206027,0,0.9140457469621158
0,0.00861989,0,0.9008220157255182
0,0.0071942033,0,0.8708005718370264
0,0.0019751443,0,0.9907076483202287
0,0.008597784,0,0.8799142244460328
0,0.019178985,0,0.8098641887062187
0,0.0084430715,0,0.9167262330235882
0,0.0062776757,0,0.8684774839170837
0,0.027987842,0,0.9288777698355969
0,0.0058486965,0,0.7676912080057183
0,0.0066008493,0,0.9233380986418871
0,0.016652353,0,0.8924231593995712
0,0.006177063,0,0.8965332380271622
0,0.0029332754,0,0.886168691922802
